customer_id,customer_ref,full_name,email,phone,country_code,signup_date,status,date_of_birth,created_at,updated_at
8226,CUST_8226,Customer_8226,customer8226@example.com,0440285188,IN,2025-01-27,suspended,1983-04-28,2026-01-23 07:19:00.204700,2026-04-17 07:19:00.204700
8227,CUST_8227,Customer_8227,customer8227@example.com,0450853747,GB,2024-06-09,suspended,1969-05-01,2025-05-22 07:19:00.204700,2026-04-17 07:19:00.204700
8228,CUST_8228,Customer_8228,customer8228@example.com,0415042105,GB,2024-05-06,suspended,1991-04-26,2025-12-07 07:19:00.204700,2026-04-17 07:19:00.204700
8229,CUST_8229,Customer_8229,customer8229@example.com,0499410350,AU,2025-10-27,inactive,1962-05-03,2025-09-23 07:19:00.204700,2026-04-17 07:19:00.204700
8230,CUST_8230,Customer_8230,customer8230@example.com,0404261637,GB,2025-01-09,suspended,1989-04-26,2026-01-16 07:19:00.204700,2026-04-17 07:19:00.204700
8231,CUST_8231,Customer_8231,customer8231@example.com,0445939725,US,2025-02-05,inactive,1986-04-27,2025-12-11 07:19:00.204700,2026-04-17 07:19:00.204700
8232,CUST_8232,Customer_8232,customer8232@example.com,0442270694,US,2026-02-26,suspended,1974-04-30,2025-06-13 07:19:00.204700,2026-04-17 07:19:00.204700
8233,CUST_8233,Customer_8233,customer8233@example.com,0427286154,SG,2025-09-04,inactive,1958-05-04,2025-04-28 07:19:00.204700,2026-04-17 07:19:00.204700
8234,CUST_8234,Customer_8234,customer8234@example.com,0445606214,US,2026-04-09,suspended,1995-04-25,2025-04-25 07:19:00.204700,2026-04-17 07:19:00.204700
8235,CUST_8235,Customer_8235,customer8235@example.com,0451137439,US,2024-05-17,inactive,1968-05-01,2025-06-04 07:19:00.204700,2026-04-17 07:19:00.204700
8207,CUST_8207,Customer_8207,customer2505@example.com,0420400077,IN,2024-06-22,suspended,1976-04-29,2026-04-06 07:19:00.204700,2026-04-17 07:19:00.204700
8181,CUST_8181,Customer_8181,invalid_email_format,0412593730,GB,2024-07-09,active,1996-04-24,2026-02-16 07:19:00.204700,2026-04-17 07:19:00.204700
8185,CUST_8185,Customer_8185,customer8185@example.com,0414194535,usa,2025-01-31,inactive,1971-05-01,2026-02-26 07:19:00.204700,2026-04-17 07:19:00.204700
8209,CUST_8209,Customer_8209,customer8209@example.com,0409484568,IN,2025-06-08,SUSPENDED,2000-04-23,2026-01-16 07:19:00.204700,2026-04-17 07:19:00.204700
8236,CUST_8236,Customer_8236,customer8236@example.com,0454367113,GB,2025-03-05,inactive,1976-04-29,2025-10-05 07:19:00.204700,2026-04-17 07:19:00.204700
8237,CUST_8237,Customer_8237,customer8237@example.com,0411567876,US,2025-02-21,active,2003-04-23,2025-07-21 07:19:00.204700,2026-04-17 07:19:00.204700
8238,CUST_8238,Customer_8238,customer8238@example.com,0461300743,GB,2025-07-18,inactive,1977-04-29,2025-08-30 07:19:00.204700,2026-04-17 07:19:00.204700
8240,CUST_8240,Customer_8240,customer8240@example.com,0489438768,GB,2026-01-29,suspended,1986-04-27,2025-12-04 07:19:00.204700,2026-04-17 07:19:00.204700
8241,CUST_8241,Customer_8241,customer8241@example.com,0479510979,SG,2026-03-23,inactive,1982-04-28,2025-12-07 07:19:00.204700,2026-04-17 07:19:00.204700
8242,CUST_8242,Customer_8242,customer8242@example.com,0442100605,GB,2024-06-26,suspended,2007-04-22,2026-03-26 07:19:00.204700,2026-04-17 07:19:00.204700
8243,CUST_8243,Customer_8243,customer8243@example.com,0477672378,IN,2025-09-14,inactive,1974-04-30,2025-04-23 07:19:00.204700,2026-04-17 07:19:00.204700
8244,CUST_8244,Customer_8244,customer8244@example.com,0497271996,AU,2025-06-11,active,1966-05-02,2025-07-06 07:19:00.204700,2026-04-17 07:19:00.204700
8245,CUST_8245,Customer_8245,customer8245@example.com,0420076525,IN,2026-03-05,suspended,1989-04-26,2025-10-04 07:19:00.204700,2026-04-17 07:19:00.204700
8246,CUST_8246,Customer_8246,customer8246@example.com,0401822592,IN,2024-05-28,suspended,1985-04-27,2026-01-17 07:19:00.204700,2026-04-17 07:19:00.204700
8247,CUST_8247,Customer_8247,customer8247@example.com,0477445038,AU,2024-05-19,suspended,1958-05-04,2025-12-02 07:19:00.204700,2026-04-17 07:19:00.204700
8248,CUST_8248,Customer_8248,customer8248@example.com,0493658285,IN,2025-06-03,active,1969-05-01,2026-03-15 07:19:00.204700,2026-04-17 07:19:00.204700
8249,CUST_8249,Customer_8249,customer8249@example.com,0410549166,AU,2026-01-19,suspended,1971-05-01,2025-10-26 07:19:00.204700,2026-04-17 07:19:00.204700
8251,CUST_8251,Customer_8251,customer8251@example.com,0459380074,SG,2024-11-27,inactive,2007-04-22,2025-11-05 07:19:00.204700,2026-04-17 07:19:00.204700
8252,CUST_8252,Customer_8252,customer8252@example.com,0475876199,IN,2025-12-23,inactive,1969-05-01,2025-04-28 07:19:00.204700,2026-04-17 07:19:00.204700
8253,CUST_8253,Customer_8253,customer8253@example.com,0487018573,IN,2025-03-09,suspended,1958-05-04,2025-07-17 07:19:00.204700,2026-04-17 07:19:00.204700
8254,CUST_8254,Customer_8254,customer8254@example.com,0427360904,IN,2025-02-10,active,1998-04-24,2026-01-19 07:19:00.204700,2026-04-17 07:19:00.204700
8255,CUST_8255,Customer_8255,customer8255@example.com,0457193561,GB,2026-04-15,active,1972-04-30,2026-01-17 07:19:00.204700,2026-04-17 07:19:00.204700
8256,CUST_8256,Customer_8256,customer8256@example.com,0436803291,AU,2025-07-11,inactive,1961-05-03,2025-08-09 07:19:00.204700,2026-04-17 07:19:00.204700
8257,CUST_8257,Customer_8257,customer8257@example.com,0442835585,GB,2025-04-15,suspended,1963-05-03,2025-06-27 07:19:00.204700,2026-04-17 07:19:00.204700
8258,CUST_8258,Customer_8258,customer8258@example.com,0424728609,GB,2024-08-28,suspended,1985-04-27,2025-09-27 07:19:00.204700,2026-04-17 07:19:00.204700
8259,CUST_8259,Customer_8259,customer8259@example.com,0407972014,AU,2025-01-06,active,1956-05-04,2025-11-02 07:19:00.204700,2026-04-17 07:19:00.204700
8260,CUST_8260,Customer_8260,customer8260@example.com,0472900953,SG,2024-07-09,suspended,1996-04-24,2025-06-14 07:19:00.204700,2026-04-17 07:19:00.204700
8261,CUST_8261,Customer_8261,customer8261@example.com,0432980727,US,2025-03-01,active,1998-04-24,2025-12-24 07:19:00.204700,2026-04-17 07:19:00.204700
8262,CUST_8262,Customer_8262,customer8262@example.com,0453918451,IN,2025-09-18,suspended,2003-04-23,2025-09-01 07:19:00.204700,2026-04-17 07:19:00.204700
8263,CUST_8263,Customer_8263,customer8263@example.com,0422617031,SG,2024-08-28,suspended,1970-05-01,2025-11-19 07:19:00.204700,2026-04-17 07:19:00.204700
8264,CUST_8264,Customer_8264,customer8264@example.com,0484247711,IN,2025-09-20,inactive,1970-05-01,2025-08-30 07:19:00.204700,2026-04-17 07:19:00.204700
8265,CUST_8265,Customer_8265,customer8265@example.com,0447377180,GB,2026-02-09,inactive,1984-04-27,2025-04-18 07:19:00.204700,2026-04-17 07:19:00.204700
8266,CUST_8266,Customer_8266,customer8266@example.com,0449308076,IN,2025-09-27,active,1973-04-30,2025-07-05 07:19:00.204700,2026-04-17 07:19:00.204700
8267,CUST_8267,Customer_8267,customer8267@example.com,0461962007,AU,2025-05-01,inactive,1972-04-30,2025-12-07 07:19:00.204700,2026-04-17 07:19:00.204700
8268,CUST_8268,Customer_8268,customer8268@example.com,0474017490,SG,2026-02-21,inactive,1980-04-28,2026-01-21 07:19:00.204700,2026-04-17 07:19:00.204700
8269,CUST_8269,Customer_8269,customer8269@example.com,0434240424,IN,2025-12-22,active,1987-04-27,2025-07-08 07:19:00.204700,2026-04-17 07:19:00.204700
8270,CUST_8270,Customer_8270,customer8270@example.com,0429827524,IN,2025-08-04,suspended,1988-04-26,2026-04-05 07:19:00.204700,2026-04-17 07:19:00.204700
8271,CUST_8271,Customer_8271,customer8271@example.com,0457885743,IN,2025-07-27,suspended,1979-04-29,2026-02-28 07:19:00.204700,2026-04-17 07:19:00.204700
8272,CUST_8272,Customer_8272,customer8272@example.com,0427467614,US,2025-05-18,suspended,1982-04-28,2025-07-26 07:19:00.204700,2026-04-17 07:19:00.204700
8273,CUST_8273,Customer_8273,customer8273@example.com,0416073167,IN,2025-07-07,inactive,2005-04-22,2025-12-17 07:19:00.204700,2026-04-17 07:19:00.204700
8274,CUST_8274,Customer_8274,customer8274@example.com,0435099943,US,2025-06-23,active,2000-04-23,2025-10-15 07:19:00.204700,2026-04-17 07:19:00.204700
8275,CUST_8275,Customer_8275,customer8275@example.com,0424400023,US,2025-06-05,suspended,1959-05-04,2025-10-05 07:19:00.204700,2026-04-17 07:19:00.204700
8276,CUST_8276,Customer_8276,customer8276@example.com,0484063235,GB,2025-06-13,inactive,1957-05-04,2025-10-14 07:19:00.204700,2026-04-17 07:19:00.204700
8277,CUST_8277,Customer_8277,customer8277@example.com,0492630240,IN,2024-07-10,suspended,1963-05-03,2025-12-28 07:19:00.204700,2026-04-17 07:19:00.204700
8278,CUST_8278,Customer_8278,customer8278@example.com,0412523125,US,2026-01-17,suspended,2004-04-22,2025-06-11 07:19:00.204700,2026-04-17 07:19:00.204700
8279,CUST_8279,Customer_8279,customer8279@example.com,0450990232,GB,2026-04-04,suspended,1981-04-28,2025-12-20 07:19:00.204700,2026-04-17 07:19:00.204700
8280,CUST_8280,Customer_8280,customer8280@example.com,0484103875,GB,2024-07-08,inactive,1986-04-27,2025-06-24 07:19:00.204700,2026-04-17 07:19:00.204700
8281,CUST_8281,Customer_8281,customer8281@example.com,0491651959,SG,2024-08-21,active,1974-04-30,2026-01-06 07:19:00.204700,2026-04-17 07:19:00.204700
8282,CUST_8282,Customer_8282,customer8282@example.com,0489481451,IN,2026-02-10,suspended,1976-04-29,2025-05-26 07:19:00.204700,2026-04-17 07:19:00.204700
8283,CUST_8283,Customer_8283,customer8283@example.com,0423135574,IN,2025-01-29,suspended,1997-04-24,2025-05-26 07:19:00.204700,2026-04-17 07:19:00.204700
8284,CUST_8284,Customer_8284,customer8284@example.com,0493386306,GB,2024-06-04,suspended,1974-04-30,2025-11-29 07:19:00.204700,2026-04-17 07:19:00.204700
8285,CUST_8285,Customer_8285,customer8285@example.com,0476796787,US,2025-01-20,suspended,1967-05-02,2025-12-08 07:19:00.204700,2026-04-17 07:19:00.204700
8286,CUST_8286,Customer_8286,customer8286@example.com,0416472846,SG,2025-11-01,suspended,1959-05-04,2025-09-06 07:19:00.204700,2026-04-17 07:19:00.204700
8287,CUST_8287,Customer_8287,customer8287@example.com,0415731125,IN,2026-01-11,active,1999-04-24,2025-09-26 07:19:00.204700,2026-04-17 07:19:00.204700
8288,CUST_8288,Customer_8288,customer8288@example.com,0493479670,IN,2026-03-12,inactive,1972-04-30,2025-12-25 07:19:00.204700,2026-04-17 07:19:00.204700
8289,CUST_8289,Customer_8289,customer8289@example.com,0455702428,AU,2024-07-09,inactive,1987-04-27,2025-12-04 07:19:00.204700,2026-04-17 07:19:00.204700
8290,CUST_8290,Customer_8290,customer8290@example.com,0408883353,IN,2024-07-15,suspended,1996-04-24,2025-05-25 07:19:00.204700,2026-04-17 07:19:00.204700
8291,CUST_8291,Customer_8291,customer8291@example.com,0486389196,GB,2025-02-06,suspended,1979-04-29,2025-11-06 07:19:00.204700,2026-04-17 07:19:00.204700
8292,CUST_8292,Customer_8292,customer8292@example.com,0488427601,SG,2026-03-15,inactive,1994-04-25,2026-01-08 07:19:00.204700,2026-04-17 07:19:00.204700
8293,CUST_8293,Customer_8293,customer8293@example.com,0435138865,IN,2025-01-27,inactive,1965-05-02,2025-12-08 07:19:00.204700,2026-04-17 07:19:00.204700
8294,CUST_8294,Customer_8294,customer8294@example.com,0480462544,IN,2025-09-23,active,2006-04-22,2025-08-03 07:19:00.204700,2026-04-17 07:19:00.204700
8250,CUST_8250,Customer_8250,customer2505@example.com,0494924058,US,2026-01-09,inactive,1995-04-25,2025-06-22 07:19:00.204700,2026-04-17 07:19:00.204700
8295,CUST_8295,Customer_8295,customer8295@example.com,0446596864,SG,2025-12-29,active,1988-04-26,2025-10-02 07:19:00.204700,2026-04-17 07:19:00.204700
8296,CUST_8296,Customer_8296,customer8296@example.com,0455598733,US,2026-02-13,inactive,1980-04-28,2025-06-24 07:19:00.204700,2026-04-17 07:19:00.204700
8297,CUST_8297,Customer_8297,customer8297@example.com,0415910443,GB,2025-08-06,active,2005-04-22,2026-01-26 07:19:00.204700,2026-04-17 07:19:00.204700
8298,CUST_8298,Customer_8298,customer8298@example.com,0496774799,US,2025-09-04,active,1958-05-04,2026-03-09 07:19:00.204700,2026-04-17 07:19:00.204700
8299,CUST_8299,Customer_8299,customer8299@example.com,0472879074,IN,2024-09-28,active,1989-04-26,2025-06-17 07:19:00.204700,2026-04-17 07:19:00.204700
8300,CUST_8300,Customer_8300,customer8300@example.com,0450098815,US,2025-10-03,active,1961-05-03,2025-06-10 07:19:00.204700,2026-04-17 07:19:00.204700
8301,CUST_8301,Customer_8301,customer8301@example.com,0436972285,GB,2025-02-01,active,1965-05-02,2025-05-14 07:19:00.204700,2026-04-17 07:19:00.204700
8302,CUST_8302,Customer_8302,customer8302@example.com,0498642655,AU,2024-09-09,active,1963-05-03,2025-06-02 07:19:00.204700,2026-04-17 07:19:00.204700
8303,CUST_8303,Customer_8303,customer8303@example.com,0467242683,GB,2025-12-02,inactive,1979-04-29,2026-02-01 07:19:00.204700,2026-04-17 07:19:00.204700
8304,CUST_8304,Customer_8304,customer8304@example.com,0496437329,GB,2024-12-04,inactive,1978-04-29,2025-08-28 07:19:00.204700,2026-04-17 07:19:00.204700
8305,CUST_8305,Customer_8305,customer8305@example.com,0436898082,AU,2025-05-04,inactive,1965-05-02,2025-09-20 07:19:00.204700,2026-04-17 07:19:00.204700
8306,CUST_8306,Customer_8306,customer8306@example.com,0464792417,IN,2026-01-13,active,1991-04-26,2025-11-04 07:19:00.204700,2026-04-17 07:19:00.204700
8308,CUST_8308,Customer_8308,customer8308@example.com,0417835429,IN,2025-07-29,inactive,1964-05-02,2025-11-16 07:19:00.204700,2026-04-17 07:19:00.204700
8309,CUST_8309,Customer_8309,customer8309@example.com,0451385804,GB,2025-08-14,suspended,1980-04-28,2026-02-11 07:19:00.204700,2026-04-17 07:19:00.204700
8311,CUST_8311,Customer_8311,customer8311@example.com,0499110681,US,2025-04-13,suspended,1960-05-03,2026-04-05 07:19:00.204700,2026-04-17 07:19:00.204700
8312,CUST_8312,Customer_8312,customer8312@example.com,0462127633,GB,2025-02-27,suspended,1993-04-25,2025-07-20 07:19:00.204700,2026-04-17 07:19:00.204700
8313,CUST_8313,Customer_8313,customer8313@example.com,0461169094,AU,2025-06-15,suspended,1986-04-27,2025-10-09 07:19:00.204700,2026-04-17 07:19:00.204700
8314,CUST_8314,Customer_8314,customer8314@example.com,0451204134,SG,2024-11-28,inactive,1962-05-03,2025-07-08 07:19:00.204700,2026-04-17 07:19:00.204700
8315,CUST_8315,Customer_8315,customer8315@example.com,0413827817,US,2026-03-10,suspended,1997-04-24,2025-10-11 07:19:00.204700,2026-04-17 07:19:00.204700
8316,CUST_8316,Customer_8316,customer8316@example.com,0405105541,SG,2025-10-25,active,1964-05-02,2025-10-11 07:19:00.204700,2026-04-17 07:19:00.204700
8317,CUST_8317,Customer_8317,customer8317@example.com,0414640308,IN,2025-12-08,inactive,2002-04-23,2025-12-04 07:19:00.204700,2026-04-17 07:19:00.204700
8318,CUST_8318,Customer_8318,customer8318@example.com,0452764092,IN,2024-07-12,suspended,1975-04-30,2025-05-14 07:19:00.204700,2026-04-17 07:19:00.204700
8319,CUST_8319,Customer_8319,customer8319@example.com,0430073314,GB,2025-11-29,suspended,1965-05-02,2025-04-20 07:19:00.204700,2026-04-17 07:19:00.204700
8320,CUST_8320,Customer_8320,customer8320@example.com,0407130602,AU,2025-06-06,inactive,2001-04-23,2025-11-03 07:19:00.204700,2026-04-17 07:19:00.204700
8321,CUST_8321,Customer_8321,customer8321@example.com,0468863591,AU,2024-10-13,suspended,1959-05-04,2026-02-19 07:19:00.204700,2026-04-17 07:19:00.204700
8322,CUST_8322,Customer_8322,customer8322@example.com,0405934327,SG,2026-01-12,active,1975-04-30,2026-03-06 07:19:00.204700,2026-04-17 07:19:00.204700
8323,CUST_8323,Customer_8323,customer8323@example.com,0495376251,AU,2024-06-02,active,1996-04-24,2025-05-10 07:19:00.204700,2026-04-17 07:19:00.204700
8324,CUST_8324,Customer_8324,customer8324@example.com,0419578669,US,2024-07-13,active,2000-04-23,2025-09-04 07:19:00.204700,2026-04-17 07:19:00.204700
8325,CUST_8325,Customer_8325,customer8325@example.com,0425112939,IN,2025-06-05,suspended,2000-04-23,2025-09-13 07:19:00.204700,2026-04-17 07:19:00.204700
8326,CUST_8326,Customer_8326,customer8326@example.com,0475609131,GB,2025-01-10,active,1977-04-29,2025-09-24 07:19:00.204700,2026-04-17 07:19:00.204700
8327,CUST_8327,Customer_8327,customer8327@example.com,0467236106,SG,2025-08-22,suspended,1969-05-01,2025-05-24 07:19:00.204700,2026-04-17 07:19:00.204700
8329,CUST_8329,Customer_8329,customer8329@example.com,0495223141,US,2025-11-22,inactive,1968-05-01,2025-06-02 07:19:00.204700,2026-04-17 07:19:00.204700
8330,CUST_8330,Customer_8330,customer8330@example.com,0460666247,SG,2024-06-17,active,1994-04-25,2026-02-11 07:19:00.204700,2026-04-17 07:19:00.204700
8331,CUST_8331,Customer_8331,customer8331@example.com,0493296217,AU,2024-09-14,inactive,2000-04-23,2025-06-30 07:19:00.204700,2026-04-17 07:19:00.204700
8332,CUST_8332,Customer_8332,customer8332@example.com,0442708308,GB,2025-01-13,suspended,1994-04-25,2025-11-13 07:19:00.204700,2026-04-17 07:19:00.204700
8333,CUST_8333,Customer_8333,customer8333@example.com,0440247773,GB,2025-05-12,suspended,1961-05-03,2025-05-08 07:19:00.204700,2026-04-17 07:19:00.204700
8334,CUST_8334,Customer_8334,customer8334@example.com,0496238631,US,2024-09-03,inactive,2007-04-22,2025-07-08 07:19:00.204700,2026-04-17 07:19:00.204700
8335,CUST_8335,Customer_8335,customer8335@example.com,0411701496,IN,2025-09-12,inactive,1986-04-27,2025-08-27 07:19:00.204700,2026-04-17 07:19:00.204700
8336,CUST_8336,Customer_8336,customer8336@example.com,0428609666,SG,2025-04-02,inactive,1957-05-04,2025-06-17 07:19:00.204700,2026-04-17 07:19:00.204700
8337,CUST_8337,Customer_8337,customer8337@example.com,0408437914,GB,2024-08-13,inactive,1989-04-26,2025-10-15 07:19:00.204700,2026-04-17 07:19:00.204700
8338,CUST_8338,Customer_8338,customer8338@example.com,0443421308,SG,2024-08-05,inactive,1992-04-25,2025-05-05 07:19:00.204700,2026-04-17 07:19:00.204700
8339,CUST_8339,Customer_8339,customer8339@example.com,0471508825,SG,2024-06-23,inactive,1965-05-02,2025-08-18 07:19:00.204700,2026-04-17 07:19:00.204700
8340,CUST_8340,Customer_8340,customer8340@example.com,0450230222,US,2026-02-25,inactive,1959-05-04,2025-04-22 07:19:00.204700,2026-04-17 07:19:00.204700
8341,CUST_8341,Customer_8341,customer8341@example.com,0457902619,SG,2025-03-18,inactive,2003-04-23,2025-11-14 07:19:00.204700,2026-04-17 07:19:00.204700
8342,CUST_8342,Customer_8342,customer8342@example.com,0460329879,GB,2025-10-22,suspended,2003-04-23,2025-08-23 07:19:00.204700,2026-04-17 07:19:00.204700
8343,CUST_8343,Customer_8343,customer8343@example.com,0430051865,IN,2024-12-21,inactive,1968-05-01,2026-03-11 07:19:00.204700,2026-04-17 07:19:00.204700
8344,CUST_8344,Customer_8344,customer8344@example.com,0447389521,AU,2025-03-17,suspended,1982-04-28,2025-06-18 07:19:00.204700,2026-04-17 07:19:00.204700
8345,CUST_8345,Customer_8345,customer8345@example.com,0432426855,IN,2025-04-30,active,1977-04-29,2025-12-08 07:19:00.204700,2026-04-17 07:19:00.204700
8346,CUST_8346,Customer_8346,customer8346@example.com,0428856663,SG,2026-04-13,inactive,1979-04-29,2025-07-16 07:19:00.204700,2026-04-17 07:19:00.204700
8347,CUST_8347,Customer_8347,customer8347@example.com,0472543093,GB,2024-09-06,inactive,1959-05-04,2025-09-16 07:19:00.204700,2026-04-17 07:19:00.204700
8348,CUST_8348,Customer_8348,customer8348@example.com,0420778634,US,2026-02-24,active,1977-04-29,2025-06-15 07:19:00.204700,2026-04-17 07:19:00.204700
8349,CUST_8349,Customer_8349,customer8349@example.com,0498568952,GB,2024-07-31,active,1959-05-04,2026-01-01 07:19:00.204700,2026-04-17 07:19:00.204700
8350,CUST_8350,Customer_8350,customer8350@example.com,0402286128,GB,2025-03-22,inactive,1986-04-27,2026-03-25 07:19:00.204700,2026-04-17 07:19:00.204700
8351,CUST_8351,Customer_8351,customer8351@example.com,0473759186,SG,2025-12-26,suspended,1972-04-30,2025-11-19 07:19:00.204700,2026-04-17 07:19:00.204700
8352,CUST_8352,Customer_8352,customer8352@example.com,0478789794,AU,2025-09-03,active,1999-04-24,2025-06-05 07:19:00.204700,2026-04-17 07:19:00.204700
8353,CUST_8353,Customer_8353,customer8353@example.com,0467850574,AU,2024-04-21,active,1981-04-28,2025-06-24 07:19:00.204700,2026-04-17 07:19:00.204700
8310,CUST_8310,Customer_8310,customer2505@example.com,0438396357,GB,2024-09-06,inactive,1992-04-25,2025-10-02 07:19:00.204700,2026-04-17 07:19:00.204700
8307,CUST_8307,Customer_8307,invalid_email_format,0488763161,IN,2025-01-06,suspended,1988-04-26,2026-01-05 07:19:00.204700,2026-04-17 07:19:00.204700
8354,CUST_8354,Customer_8354,customer8354@example.com,0456479147,GB,2025-12-20,suspended,2004-04-22,2025-10-14 07:19:00.204700,2026-04-17 07:19:00.204700
8355,CUST_8355,Customer_8355,customer8355@example.com,0402850024,GB,2024-04-24,inactive,1998-04-24,2026-02-01 07:19:00.204700,2026-04-17 07:19:00.204700
8356,CUST_8356,Customer_8356,customer8356@example.com,0400064208,GB,2026-03-23,suspended,1984-04-27,2025-12-06 07:19:00.204700,2026-04-17 07:19:00.204700
8357,CUST_8357,Customer_8357,customer8357@example.com,0458983625,US,2024-09-02,active,1989-04-26,2025-11-22 07:19:00.204700,2026-04-17 07:19:00.204700
8358,CUST_8358,Customer_8358,customer8358@example.com,0469055963,SG,2025-04-15,active,1964-05-02,2026-03-26 07:19:00.204700,2026-04-17 07:19:00.204700
8359,CUST_8359,Customer_8359,customer8359@example.com,0454732299,IN,2024-07-28,active,1959-05-04,2025-08-15 07:19:00.204700,2026-04-17 07:19:00.204700
8360,CUST_8360,Customer_8360,customer8360@example.com,0474189053,AU,2025-04-28,active,1981-04-28,2026-03-11 07:19:00.204700,2026-04-17 07:19:00.204700
8361,CUST_8361,Customer_8361,customer8361@example.com,0460730659,AU,2024-04-27,inactive,1971-05-01,2026-03-06 07:19:00.204700,2026-04-17 07:19:00.204700
8362,CUST_8362,Customer_8362,customer8362@example.com,0404650140,SG,2024-06-30,suspended,1999-04-24,2025-12-15 07:19:00.204700,2026-04-17 07:19:00.204700
8363,CUST_8363,Customer_8363,customer8363@example.com,0474359445,GB,2025-05-28,active,1962-05-03,2025-10-02 07:19:00.204700,2026-04-17 07:19:00.204700
8364,CUST_8364,Customer_8364,customer8364@example.com,0424277304,GB,2024-10-18,inactive,1990-04-26,2025-11-11 07:19:00.204700,2026-04-17 07:19:00.204700
8365,CUST_8365,Customer_8365,customer8365@example.com,0408274710,US,2025-09-18,inactive,1994-04-25,2025-04-17 07:19:00.204700,2026-04-17 07:19:00.204700
8367,CUST_8367,Customer_8367,customer8367@example.com,0487068138,GB,2025-12-18,active,1961-05-03,2026-04-14 07:19:00.204700,2026-04-17 07:19:00.204700
8368,CUST_8368,Customer_8368,customer8368@example.com,0492366977,GB,2025-03-25,active,1963-05-03,2026-02-18 07:19:00.204700,2026-04-17 07:19:00.204700
8369,CUST_8369,Customer_8369,customer8369@example.com,0494567406,US,2024-06-06,suspended,1969-05-01,2026-03-06 07:19:00.204700,2026-04-17 07:19:00.204700
8370,CUST_8370,Customer_8370,customer8370@example.com,0406062947,AU,2026-02-12,active,1981-04-28,2025-09-23 07:19:00.204700,2026-04-17 07:19:00.204700
8371,CUST_8371,Customer_8371,customer8371@example.com,0478393514,US,2024-12-15,inactive,1957-05-04,2025-05-16 07:19:00.204700,2026-04-17 07:19:00.204700
8372,CUST_8372,Customer_8372,customer8372@example.com,0477245867,AU,2024-11-17,active,1996-04-24,2026-02-02 07:19:00.204700,2026-04-17 07:19:00.204700
8373,CUST_8373,Customer_8373,customer8373@example.com,0496319700,SG,2025-08-04,suspended,1974-04-30,2025-05-02 07:19:00.204700,2026-04-17 07:19:00.204700
8374,CUST_8374,Customer_8374,customer8374@example.com,0435355915,IN,2024-10-08,suspended,1997-04-24,2025-05-18 07:19:00.204700,2026-04-17 07:19:00.204700
8375,CUST_8375,Customer_8375,customer8375@example.com,0448317736,IN,2024-10-31,suspended,1989-04-26,2026-04-03 07:19:00.204700,2026-04-17 07:19:00.204700
8376,CUST_8376,Customer_8376,customer8376@example.com,0429209222,SG,2025-06-22,suspended,1969-05-01,2026-03-03 07:19:00.204700,2026-04-17 07:19:00.204700
8377,CUST_8377,Customer_8377,customer8377@example.com,0483311485,AU,2024-05-02,active,1968-05-01,2025-10-20 07:19:00.204700,2026-04-17 07:19:00.204700
8378,CUST_8378,Customer_8378,customer8378@example.com,0435433346,GB,2025-12-09,suspended,1997-04-24,2025-10-26 07:19:00.204700,2026-04-17 07:19:00.204700
8379,CUST_8379,Customer_8379,customer8379@example.com,0438079921,SG,2025-04-18,active,1997-04-24,2025-09-23 07:19:00.204700,2026-04-17 07:19:00.204700
8380,CUST_8380,Customer_8380,customer8380@example.com,0443943184,IN,2025-09-02,active,1958-05-04,2026-02-11 07:19:00.204700,2026-04-17 07:19:00.204700
8382,CUST_8382,Customer_8382,customer8382@example.com,0401659502,US,2024-11-28,suspended,1995-04-25,2025-10-20 07:19:00.204700,2026-04-17 07:19:00.204700
8383,CUST_8383,Customer_8383,customer8383@example.com,0485844446,AU,2024-08-09,suspended,1979-04-29,2025-07-12 07:19:00.204700,2026-04-17 07:19:00.204700
8384,CUST_8384,Customer_8384,customer8384@example.com,0426190539,US,2026-03-09,suspended,1976-04-29,2025-10-08 07:19:00.204700,2026-04-17 07:19:00.204700
8385,CUST_8385,Customer_8385,customer8385@example.com,0448090478,SG,2025-01-21,inactive,2000-04-23,2025-08-04 07:19:00.204700,2026-04-17 07:19:00.204700
8386,CUST_8386,Customer_8386,customer8386@example.com,0477574168,IN,2024-05-02,active,1981-04-28,2025-10-05 07:19:00.204700,2026-04-17 07:19:00.204700
8387,CUST_8387,Customer_8387,customer8387@example.com,0408975100,GB,2024-08-15,inactive,1992-04-25,2025-09-11 07:19:00.204700,2026-04-17 07:19:00.204700
8388,CUST_8388,Customer_8388,customer8388@example.com,0491274714,IN,2024-10-16,suspended,1972-04-30,2025-08-20 07:19:00.204700,2026-04-17 07:19:00.204700
8389,CUST_8389,Customer_8389,customer8389@example.com,0400737463,US,2025-03-12,active,1993-04-25,2025-06-19 07:19:00.204700,2026-04-17 07:19:00.204700
8390,CUST_8390,Customer_8390,customer8390@example.com,0444080493,IN,2026-01-12,inactive,1973-04-30,2025-05-09 07:19:00.204700,2026-04-17 07:19:00.204700
8391,CUST_8391,Customer_8391,customer8391@example.com,0484918948,IN,2024-04-19,active,2007-04-22,2025-06-07 07:19:00.204700,2026-04-17 07:19:00.204700
8394,CUST_8394,Customer_8394,customer8394@example.com,0467873128,GB,2025-12-19,inactive,1994-04-25,2025-11-11 07:19:00.204700,2026-04-17 07:19:00.204700
